prompt_collapse	0	5		https://github.com/kraglik/prompt_collapse	A prompt generation system that manages relationships between prompt components to maintain logical consistency. Integra
srl-nodes	0	12		https://github.com/seanlynch/srl-nodes	Nodes: SRL Conditional Interrupt, SRL Format String, SRL Eval, SRL Filter Image List. This is a collection of nodes I fi
ComfyUI-WhisperX	0	64		https://github.com/AIFSH/ComfyUI-WhisperX	a comfyui cuatom node for audio subtitling based on [a/whisperX](https://github.com/m-bain/whisperX.git) and [a/translat
ComfyUI-Schedulizer	0	11		https://github.com/DoctorDiffusion/ComfyUI-Schedulizer	Nodes:Whisper Node, Prompt Schedule Converter. Convert song lyrics into a useable prompt travel schedule within comfyUI.
ComfyUI-Whisper	0	269		https://github.com/yuvraj108c/ComfyUI-Whisper	Transcribe audio and add subtitles to videos using Whisper in ComfyUI
ComfyUI_SignalProcessing	0	22		https://github.com/c0ffymachyne/ComfyUI_SignalProcessing	Audio processing nodes for comfyui.
ComfyUI-DeepExtract	0	48		https://github.com/abdozmantar/ComfyUI-DeepExtract	DeepExtract is a powerful and efficient tool designed to separate vocals and sounds from audio files, providing an enhan
DJZ-Pedalboard	0	3		https://github.com/MushroomFleet/DJZ-Pedalboard	This project provides a collection of custom nodes designed for enhanced audio effects in ComfyUI. With an intuitive ped
msch-lyric-sync	0	0		https://github.com/mariobilly/msch-lyric-sync	Align pasted lyrics to audio and render bilingual captions or animated lyric mosaics with editable color palettes.
ComfyUI-AudioReactor	0	9		https://github.com/tocubed/ComfyUI-AudioReactor	Nodes: Shadertoy, Load Audio (from Path), Audio Frame Transform (Shadertoy), Audio Frame Transform (Beats)
ComfyUI-AudioScheduler	0	113		https://github.com/a1lazydog/ComfyUI-AudioScheduler	Load mp3 files and use the audio nodes to power animations and prompt scheduling. Use with FizzNodes.
comfyui_nemotron_asr	0	1		https://github.com/Rakeshcool/comfyui_nemotron_asr	Transcribe audio with a local Nemotron ASR (NeMo-Speech.cpp) server: batch, file, realtime WebSocket streaming, and a li
comfyui-sound-lab	0	144		https://github.com/shadowcz007/comfyui-sound-lab	Nodes:Music Gen, Audio Play, Stable Audio
msch-typort	0	0		https://github.com/mariobilly/msch-typort	Layered animated typography studio with Arabic text, keyframes, audio reactions and transparent or composite exports.
ComfyUI-MediaMixer	0	39		https://github.com/DoctorDiffusion/ComfyUI-MediaMixer	A node suite for downloading audio and video from youtube as we all sevral useful video utilits such as a final frame se
ComfyUI-basic-pitch	0	3		https://github.com/DoctorDiffusion/ComfyUI-basic-pitch	Audio to midi functionality within ComfyUI
ComfyUI-DeepFuze	0	461		https://github.com/SamKhoze/ComfyUI-DeepFuze	DeepFuze is a state-of-the-art deep learning tool that seamlessly integrates with ComfyUI to revolutionize facial transf
comfyui_universal_media_loader	0	13		https://github.com/Fictiverse/ComfyUI_UniversalMediaLoader	An universal media loader for ComfyUI (Size, Image, Audio, Video)
ComfyUI-FishSpeech	0	53		https://github.com/AIFSH/ComfyUI-FishSpeech	a custom comfyui node for [a/fish-speech](https://github.com/fishaudio/fish-speech.git)
ComfyUI-FapMixPlus	0	1		https://github.com/akspa0/ComfyUI-FapMixPlus	This is an audio processing script that applies soft limiting, optional loudness normalization, and optional slicing for
comfyui-audio-quality-check	0	0	2026-09-20	https://github.com/Khip01/ComfyUI-AudioQualityCheck	ComfyUI custom nodes for automated audio quality evaluation and correction (LUFS, True Peak, Noise Floor, LRA, Dropout)
ComfyUI-IP_LAP	0	35		https://github.com/AIFSH/ComfyUI-IP_LAP	Nodes:IP_LAP Node, Video Loader, PreView Video, Combine Audio Video. the comfyui custom node of [a/IP_LAP](https://githu
ComfyUI-TranscriptionTools	0	35		https://github.com/royceschultz/ComfyUI-TranscriptionTools	Transcribe audio and video files in ComfyUI.
comfyui-ai-act-50	0	0		https://github.com/Mikerhinos/ComfyUI_AI_Act_50	A custom node to add metadata to images, videos and audios, to be conform to the new article 50 of EU AI Act law.
comfyUI_DaVinciResolve	0	48		https://github.com/barckley75/comfyUI_DaVinciResolve	Nodes:TextToSpeech, phy_3_conditioning, SaveAudioToDaVinci, SaveImageToDaVinci. NOTE:In order to use DaVinci node you mu
ComfyUI-Gemini_Flash_2.0_Exp	0	335		https://github.com/ShmuelRonen/ComfyUI-Gemini_Flash_2.0_Exp	A ComfyUI custom node that integrates Google's Gemini Flash 2.0 Experimental model, enabling multimodal analysis of text
comfyui-songlrc	0	2		https://github.com/TheAwaken1/ComfyUI-SongLRC	Timed .lrc lyrics for generated songs, saved beside the audio, with a player that highlights each line as it is sung.
ComfyUI-MARS5-TTS	0	28		https://github.com/AIFSH/ComfyUI-MARS5-TTS	a comfyui custom node for [a/MARS5-TTS](https://github.com/Camb-ai/MARS5-TTS)
F5-TTS-ComfyUI	0	40		https://github.com/AIFSH/F5-TTS-ComfyUI	a custom node for [a/F5-TTS](https://github.com/SWivid/F5-TTS)
FireRedTTS-ComfyUI	0	13		https://github.com/AIFSH/FireRedTTS-ComfyUI	a custom node for [a/FireRedTTS](https://github.com/FireRedTeam/FireRedTTS)
IndexTTS2-PauseControl	0	4		https://github.com/lynx-gt/IndexTTS2-PauseControl	IndexTTS2 精确停顿控制（[pause:N]）ComfyUI 节点：停顿延长/缩短/插入，平均偏差 13ms，支持批量生成与试听验收。Precise pause control for IndexTTS2 — TTS ComfyUI
MaskGCT-ComfyUI	0	62		https://github.com/AIFSH/MaskGCT-ComfyUI	a custom node for [a/MaskGCT](https://github.com/open-mmlab/Amphion/blob/main/models/tts/maskgct/README.md) to Zero-Shot
ComfyUI-XTTS	0	70		https://github.com/AIFSH/ComfyUI-XTTS	a custom comfyui node for [a/coqui-ai/TTS](https://github.com/coqui-ai/TTS.git)'s xtts module! support 17 languages voic
ComfyUI-Mana-Nodes	0	248		https://github.com/ForeignGods/ComfyUI-Mana-Nodes	Font Animation, Speech Recognition, Caption Generator, TTS
ComfyUI-PiperTTS	0	31		https://github.com/yuvraj108c/ComfyUI-PiperTTS	Convert Text-to-Speech inside ComfyUI using [a/Piper](https://github.com/rhasspy/piper)
ComfyUI-ZonosTTS	0	27		https://github.com/BahaC/ComfyUI-ZonosTTS	A ComfyUI custom node that brings Zonos Text-to-Speech capabilities to your workflows, featuring high-quality speech syn
benjiyaya_ComfyUI-KokoroTTS	0	70		https://github.com/benjiyaya/ComfyUI-KokoroTTS	A Text To Speech node using Kokoro TTS in ComfyUI.
ComfyUI-TTS	0	32		https://github.com/daniel-lewis-ab/ComfyUI-TTS	Text To Speech (TTS) for ComfyUI
jhj0517_ComfyUI-jhj-Kokoro-Onnx	0	6		https://github.com/jhj0517/ComfyUI-jhj-Kokoro-Onnx	kokoro-onnx (opensource TTS model) wrapper for ComfyUI.
ComfyUI-GPT_SoVITS	0	254		https://github.com/AIFSH/ComfyUI-GPT_SoVITS	a comfyui custom node for [a/GPT-SoVITS](https://github.com/RVC-Boss/GPT-SoVITS)! you can voice cloning and tts in comfy
ComfyUI-speech-dataset-toolkit	0	23		https://github.com/kale4eat/ComfyUI-speech-dataset-toolkit	Basic audio tools using torchaudio for ComfyUI. It is assumed to assist in the speech dataset creation for ASR, TTS, etc
GSTTS-ComfyUI	0	45		https://github.com/AIFSH/GSTTS-ComfyUI	a comfyui custom node for [a/GPT-SoVITS](https://github.com/RVC-Boss/GPT-SoVITS)
ComfyUI_Demucs	0	12		https://github.com/smthemex/ComfyUI_Demucs	Using Demucs in comfyUI, make Music Source Separation
VocalSeparation-ComfyUI	0	27		https://github.com/AIFSH/VocalSeparation-ComfyUI	a custom node for separation vocals from music based on [a/ZFTurbo/Music-Source-Separation-Training](https://github.com/
comfyUI_FrequencySeparation_RGB-HSV	0	45		https://github.com/risunobushi/comfyUI_FrequencySeparation_RGB-HSV	A collection of simple nodes for Frequency Separation / Frequency Recombine with RGB and HSV methods
prompt_injection	0	99		https://github.com/DataCTE/prompt_injection	This custom node for ComfyUI allows you to inject specific prompts at specific blocks of the Stable Diffusion UNet, prov
comfyui-h3-planner	0	3		https://github.com/AIJigyasa/ComfyUI-H3-Planner	Plan, render and stitch long MiniMax H3 videos in ComfyUI. A Story Planner writes a whole advert or short film from one 
MBM-Music-Visualizer	0	30		https://github.com/Sorcerio/MBM-Music-Visualizer	An image generation based music visualizer integrated into comfyanonymous/ComfyUI as custom nodes.
ComfyUI_YuE	0	193		https://github.com/smthemex/ComfyUI_YuE	[a/YuE](https://github.com/multimodal-art-projection/YuE) is a groundbreaking series of open-source foundation models de
msch-a2v	0	0		https://github.com/mariobilly/msch-a2v	Beat-synced prompt sequencing, shot planning, MiniMax H3 sampling, assembly and pixel upscaling for music videos.
yue2-native	0	2		https://github.com/endman100/ComfyUI-YuE2	Composable ComfyUI V3 nodes for YuE2 music generation
ComfyUI-UVR5	0	123		https://github.com/AIFSH/ComfyUI-UVR5	the custom code for [a/UVR5](https://github.com/Anjok07/ultimatevocalremovergui) to separate vocals and background music
ComfyUI-RVC	0	37		https://github.com/AIFSH/ComfyUI-RVC	a comfyui custom node for [a/Retrieval-based-Voice-Conversion-WebUI](https://github.com/RVC-Project/Retrieval-based-Voic
